StudentID,Subject,July,August,September,October,November,December,SubjectAverage,OverallAverage
0812,CBCA201,100,94,84,94,100,85,93,92
0812,CBCA202,91,86,94,91,92,94,91,92
0812,CBCA203,85,97,94,96,100,100,95,92
0812,CBCA204,82,82,89,98,94,88,89,92
0813,CBCA201,83,84,96,95,79,83,87,85
0813,CBCA202,78,78,85,77,81,86,81,85
0813,CBCA203,79,92,88,91,90,84,87,85
0813,CBCA204,77,82,82,89,83,89,84,85
0814,CBCA201,63,69,62,69,72,71,68,64
0814,CBCA202,61,54,56,60,60,61,59,64
0814,CBCA203,61,63,58,70,66,66,64,64
0814,CBCA204,74,60,56,63,74,59,64,64
0815,CBCA201,81,86,86,82,78,90,84,83
0815,CBCA202,76,75,88,76,88,88,82,83
0815,CBCA203,87,86,89,75,83,87,85,83
0815,CBCA204,89,78,86,79,81,83,83,83
0816,CBCA201,72,73,73,65,65,64,69,66
0816,CBCA202,64,63,64,70,66,69,66,66
0816,CBCA203,68,69,69,67,57,66,66,66
0816,CBCA204,75,62,61,59,59,67,64,66
0817,CBCA201,100,87,99,96,89,92,94,92
0817,CBCA202,87,97,86,87,94,92,91,92
0817,CBCA203,85,91,100,90,94,90,92,92
0817,CBCA204,94,89,87,99,92,95,93,92
0818,CBCA201,49,50,46,45,52,42,47,50
0818,CBCA202,45,50,40,48,54,60,50,50
0818,CBCA203,54,48,53,54,44,60,52,50
0818,CBCA204,57,47,61,51,51,45,52,50
0819,CBCA201,60,77,67,76,69,69,70,70
0819,CBCA202,74,79,71,66,71,69,72,70
0819,CBCA203,63,69,69,76,67,72,69,70
0819,CBCA204,65,62,75,75,62,78,70,70
0820,CBCA201,91,87,96,98,99,99,95,96
0820,CBCA202,97,99,100,96,100,100,99,96
0820,CBCA203,95,92,92,88,89,100,93,96
0820,CBCA204,97,99,100,100,95,95,98,96
0821,CBCA201,61,60,63,71,55,68,63,63
0821,CBCA202,63,65,58,72,67,66,65,63
0821,CBCA203,74,68,55,63,61,66,65,63
0821,CBCA204,60,63,54,63,59,63,60,63
0822,CBCA201,71,69,79,74,82,67,74,73
0822,CBCA202,70,79,72,70,63,81,73,73
0822,CBCA203,74,77,77,78,73,63,74,73
0822,CBCA204,63,77,79,73,71,72,73,73
0823,CBCA201,54,57,62,47,45,49,52,54
0823,CBCA202,59,45,59,52,61,58,56,54
0823,CBCA203,53,50,52,49,54,49,51,54
0823,CBCA204,57,59,54,61,49,50,55,54
0824,CBCA201,64,43,43,60,55,55,53,54
0824,CBCA202,59,57,50,54,57,52,55,54
0824,CBCA203,48,54,55,55,58,61,55,54
0824,CBCA204,47,63,45,41,53,55,51,54
0825,CBCA201,25,15,26,31,30,31,26,21
0825,CBCA202,22,25,16,22,13,29,21,21
0825,CBCA203,14,33,26,24,13,13,21,21
0825,CBCA204,25,16,17,11,16,16,17,21
0826,CBCA201,60,64,74,58,61,70,65,66
0826,CBCA202,57,59,62,66,67,75,64,66
0826,CBCA203,73,67,67,59,69,58,66,66
0826,CBCA204,73,65,68,69,77,68,70,66
0827,CBCA201,70,64,59,68,72,54,65,66
0827,CBCA202,67,56,70,63,76,57,65,66
0827,CBCA203,74,71,63,66,73,69,69,66
0827,CBCA204,63,63,59,63,75,65,65,66
0828,CBCA201,87,74,79,74,80,79,79,75
0828,CBCA202,78,70,74,81,79,79,77,75
0828,CBCA203,73,66,81,69,70,68,71,75
0828,CBCA204,79,74,77,82,65,68,74,75
0829,CBCA201,71,77,68,71,78,72,73,73
0829,CBCA202,72,69,74,73,69,79,73,73
0829,CBCA203,76,66,71,76,76,75,73,73
0829,CBCA204,74,71,73,70,75,75,73,73
0830,CBCA201,58,66,61,60,61,57,61,57
0830,CBCA202,63,65,54,49,63,55,58,57
0830,CBCA203,65,53,51,57,54,49,55,57
0830,CBCA204,50,57,60,53,60,58,56,57
0831,CBCA201,4,0,0,0,2,6,2,4
0831,CBCA202,3,0,6,0,7,3,3,4
0831,CBCA203,4,5,3,10,4,8,6,4
0831,CBCA204,0,0,7,5,3,7,4,4
0832,CBCA201,81,82,80,83,84,79,82,84
0832,CBCA202,81,84,83,74,85,87,82,84
0832,CBCA203,87,77,82,86,81,89,84,84
0832,CBCA204,87,93,86,83,85,87,87,84
0833,CBCA201,84,87,77,78,71,77,79,80
0833,CBCA202,70,73,91,84,78,72,78,80
0833,CBCA203,85,74,84,81,86,82,82,80
0833,CBCA204,78,83,82,71,85,86,81,80
0834,CBCA201,68,66,63,68,56,70,65,59
0834,CBCA202,61,58,55,56,58,60,58,59
0834,CBCA203,58,51,59,62,49,56,56,59
0834,CBCA204,60,61,52,54,64,54,58,59
0835,CBCA201,86,89,86,82,79,77,83,80
0835,CBCA202,75,87,79,77,79,77,79,80
0835,CBCA203,71,80,83,78,78,84,79,80
0835,CBCA204,89,76,71,73,90,78,80,80
0836,CBCA201,87,90,77,85,79,88,84,86
0836,CBCA202,85,84,80,85,89,85,85,86
0836,CBCA203,82,84,87,92,84,86,86,86
0836,CBCA204,82,88,92,88,89,88,88,86
0837,CBCA201,86,76,74,80,78,86,80,79
0837,CBCA202,78,80,78,76,77,79,78,79
0837,CBCA203,68,86,79,90,82,78,81,79
0837,CBCA204,75,73,83,79,81,74,78,79
0838,CBCA201,90,91,87,87,93,86,89,90
0838,CBCA202,96,96,91,86,85,88,90,90
0838,CBCA203,89,96,84,85,92,91,90,90
0838,CBCA204,92,91,82,94,88,95,90,90
0839,CBCA201,78,82,75,70,76,71,75,73
0839,CBCA202,68,70,72,68,78,70,71,73
0839,CBCA203,60,67,74,73,83,70,71,73
0839,CBCA204,77,64,71,75,74,81,74,73
0840,CBCA201,81,84,85,87,83,91,85,83
0840,CBCA202,79,83,79,84,84,89,83,83
0840,CBCA203,92,76,88,83,76,79,82,83
0840,CBCA204,76,83,83,82,81,89,82,83
0841,CBCA201,63,68,59,68,65,63,64,69
0841,CBCA202,64,68,68,70,80,65,69,69
0841,CBCA203,78,68,76,75,74,67,73,69
0841,CBCA204,72,69,78,69,72,67,71,69
0842,CBCA201,73,88,75,79,76,91,80,81
0842,CBCA202,79,78,77,77,82,86,80,81
0842,CBCA203,75,86,77,89,80,77,81,81
0842,CBCA204,78,79,89,84,80,79,82,81
0843,CBCA201,83,86,86,76,88,77,83,81
0843,CBCA202,74,84,90,84,87,86,84,81
0843,CBCA203,82,76,82,76,74,75,78,81
0843,CBCA204,80,85,77,78,79,80,80,81
0844,CBCA201,83,81,85,79,79,79,81,87
0844,CBCA202,80,84,84,94,89,95,88,87
0844,CBCA203,86,93,88,89,97,84,90,87
0844,CBCA204,92,99,93,80,96,83,91,87
0845,CBCA201,44,42,45,48,51,53,47,49
0845,CBCA202,52,49,51,42,52,56,50,49
0845,CBCA203,52,54,51,52,47,43,50,49
0845,CBCA204,38,45,52,48,54,52,48,49
0846,CBCA201,87,80,80,78,73,69,78,80
0846,CBCA202,73,78,85,86,81,79,80,80
0846,CBCA203,76,84,80,74,80,85,80,80
0846,CBCA204,82,78,84,81,80,79,81,80
0847,CBCA201,43,33,40,43,35,39,39,36
0847,CBCA202,37,40,29,24,29,38,33,36
0847,CBCA203,38,43,40,37,30,30,36,36
0847,CBCA204,41,33,35,40,40,28,36,36
0848,CBCA201,70,75,80,75,86,67,76,78
0848,CBCA202,84,77,79,79,77,78,79,78
0848,CBCA203,73,83,86,80,81,82,81,78
0848,CBCA204,75,81,69,83,82,75,78,78
0849,CBCA201,23,25,34,29,25,26,27,25
0849,CBCA202,24,24,16,19,33,18,22,25
0849,CBCA203,30,19,24,28,35,28,27,25
0849,CBCA204,25,24,34,19,18,22,24,25
0850,CBCA201,77,77,81,85,81,82,81,82
0850,CBCA202,82,78,86,79,79,75,80,82
0850,CBCA203,87,74,75,80,89,88,82,82
0850,CBCA204,76,81,94,85,80,87,84,82
0851,CBCA201,70,69,75,70,73,67,71,72
0851,CBCA202,72,69,78,74,75,75,74,72
0851,CBCA203,72,78,64,69,72,68,71,72
0851,CBCA204,71,74,64,64,79,79,72,72
0852,CBCA201,35,45,35,29,27,44,36,36
0852,CBCA202,31,43,34,37,41,41,38,36
0852,CBCA203,44,30,35,39,37,26,35,36
0852,CBCA204,34,35,31,33,42,40,36,36
0853,CBCA201,12,16,18,26,22,11,18,18
0853,CBCA202,12,26,21,19,23,29,22,18
0853,CBCA203,11,12,6,25,14,15,14,18
0853,CBCA204,15,20,26,17,25,16,20,18
0854,CBCA201,80,83,78,73,72,85,79,76
0854,CBCA202,79,75,69,73,82,75,76,76
0854,CBCA203,72,72,77,78,71,66,73,76
0854,CBCA204,79,78,69,80,82,79,78,76
0855,CBCA201,55,59,62,62,59,44,57,54
0855,CBCA202,43,57,45,61,51,53,52,54
0855,CBCA203,55,49,55,53,59,53,54,54
0855,CBCA204,53,53,51,52,58,58,54,54
0856,CBCA201,58,71,59,66,55,70,63,63
0856,CBCA202,60,63,68,58,62,63,62,63
0856,CBCA203,71,70,63,55,56,59,62,63
0856,CBCA204,65,59,70,72,68,53,65,63
0857,CBCA201,69,64,60,65,73,64,66,66
0857,CBCA202,56,74,78,64,66,68,68,66
0857,CBCA203,76,63,64,56,73,67,67,66
0857,CBCA204,63,66,60,64,63,67,64,66
0858,CBCA201,61,65,61,72,69,70,66,67
0858,CBCA202,70,67,68,59,70,74,68,67
0858,CBCA203,77,70,66,74,66,68,70,67
0858,CBCA204,59,58,69,59,60,74,63,67
0859,CBCA201,52,57,55,49,47,43,51,49
0859,CBCA202,48,44,41,49,50,47,47,49
0859,CBCA203,53,43,42,50,52,46,48,49
0859,CBCA204,48,50,44,51,56,54,51,49
0860,CBCA201,54,56,68,60,48,59,58,57
0860,CBCA202,60,57,56,62,57,62,59,57
0860,CBCA203,59,56,50,52,55,65,56,57
0860,CBCA204,58,62,53,59,51,50,56,57
0861,CBCA201,82,93,81,82,90,91,87,89
0861,CBCA202,84,94,81,97,92,85,89,89
0861,CBCA203,91,85,86,86,91,90,88,89
0861,CBCA204,97,86,84,99,99,97,94,89
0862,CBCA201,75,77,72,72,82,71,75,73
0862,CBCA202,74,71,67,69,71,73,71,73
0862,CBCA203,64,73,76,80,71,68,72,73
0862,CBCA204,77,79,74,77,70,74,75,73
0863,CBCA201,37,44,46,40,35,38,40,42
0863,CBCA202,46,41,46,43,47,42,44,42
0863,CBCA203,42,45,46,41,42,34,42,42
0863,CBCA204,37,46,41,51,43,42,43,42
0864,CBCA201,48,49,55,45,47,49,49,50
0864,CBCA202,60,41,51,48,53,51,51,50
0864,CBCA203,46,43,50,52,46,53,48,50
0864,CBCA204,52,56,54,47,53,58,53,50
0865,CBCA201,75,82,74,66,79,64,73,73
0865,CBCA202,83,82,75,74,68,78,77,73
0865,CBCA203,66,75,68,79,76,64,71,73
0865,CBCA204,70,71,73,83,65,72,72,73
0866,CBCA201,65,59,66,52,64,66,62,61
0866,CBCA202,52,60,57,64,59,59,59,61
0866,CBCA203,52,59,65,66,57,69,61,61
0866,CBCA204,60,66,64,53,54,72,62,61
0867,CBCA201,55,47,60,65,58,59,57,59
0867,CBCA202,55,63,58,64,60,51,59,59
0867,CBCA203,60,66,52,66,62,48,59,59
0867,CBCA204,55,62,68,57,58,66,61,59
0868,CBCA201,58,64,56,66,66,60,62,63
0868,CBCA202,67,66,61,51,64,68,63,63
0868,CBCA203,68,70,62,62,62,65,65,63
0868,CBCA204,61,55,67,69,57,68,63,63
0869,CBCA201,64,53,55,55,59,60,58,55
0869,CBCA202,55,66,45,55,56,51,55,55
0869,CBCA203,52,59,53,59,52,50,54,55
0869,CBCA204,51,57,53,52,57,48,53,55
0870,CBCA201,6,4,7,9,0,8,6,7
0870,CBCA202,2,1,11,9,1,0,4,7
0870,CBCA203,9,13,13,11,4,9,10,7
0870,CBCA204,13,0,8,12,3,11,8,7
0871,CBCA201,100,94,100,91,100,96,97,99
0871,CBCA202,100,96,99,100,100,100,99,99
0871,CBCA203,100,100,100,99,98,97,99,99
0871,CBCA204,100,100,100,97,100,99,99,99
0872,CBCA201,83,76,83,86,75,86,82,83
0872,CBCA202,93,86,74,78,77,83,82,83
0872,CBCA203,83,80,81,80,89,82,83,83
0872,CBCA204,83,90,89,85,77,86,85,83
0873,CBCA201,48,52,56,55,49,55,53,54
0873,CBCA202,50,61,63,51,48,45,53,54
0873,CBCA203,53,45,51,62,57,46,52,54
0873,CBCA204,58,55,59,56,54,59,57,54
0874,CBCA201,54,59,59,49,66,65,59,57
0874,CBCA202,63,58,56,58,59,52,58,57
0874,CBCA203,55,54,63,65,56,54,58,57
0874,CBCA204,62,53,52,54,61,51,56,57
0875,CBCA201,55,54,57,63,59,47,56,57
0875,CBCA202,53,65,66,64,53,47,58,57
0875,CBCA203,62,61,63,53,55,61,59,57
0875,CBCA204,58,56,54,56,62,55,57,57
0876,CBCA201,85,99,86,82,93,82,88,88
0876,CBCA202,91,94,80,80,88,96,88,88
0876,CBCA203,86,84,86,91,88,84,87,88
0876,CBCA204,95,91,95,82,86,90,90,88
0877,CBCA201,83,82,80,83,89,78,83,81
0877,CBCA202,76,89,74,84,73,81,80,81
0877,CBCA203,76,76,78,92,70,81,79,81
0877,CBCA204,88,81,87,84,83,75,83,81
0878,CBCA201,73,84,71,83,84,77,79,74
0878,CBCA202,68,74,66,65,64,79,69,74
0878,CBCA203,74,76,65,75,79,78,75,74
0878,CBCA204,74,76,76,66,76,78,74,74
0879,CBCA201,67,55,70,66,64,67,65,64
0879,CBCA202,66,63,64,71,61,58,64,64
0879,CBCA203,63,60,55,61,53,73,61,64
0879,CBCA204,58,62,75,75,55,62,65,64
0880,CBCA201,74,73,77,76,69,77,74,76
0880,CBCA202,81,69,79,82,71,87,78,76
0880,CBCA203,74,74,69,78,72,83,75,76
0880,CBCA204,77,76,68,84,72,84,77,76
0881,CBCA201,33,36,41,40,32,28,35,35
0881,CBCA202,33,31,43,28,33,34,34,35
0881,CBCA203,30,32,35,38,35,28,33,35
0881,CBCA204,33,34,38,37,39,39,37,35
0882,CBCA201,67,71,70,69,75,73,71,71
0882,CBCA202,66,71,78,77,69,74,73,71
0882,CBCA203,81,70,74,59,69,62,69,71
0882,CBCA204,69,69,67,71,71,71,70,71
0883,CBCA201,54,51,50,56,48,44,51,49
0883,CBCA202,52,52,43,47,56,47,50,49
0883,CBCA203,39,54,50,50,44,50,48,49
0883,CBCA204,53,42,49,49,49,53,49,49
0884,CBCA201,19,19,24,29,24,35,25,25
0884,CBCA202,22,22,22,26,24,17,22,25
0884,CBCA203,19,25,31,23,30,20,25,25
0884,CBCA204,21,26,25,33,26,27,26,25
0885,CBCA201,42,38,40,39,51,39,42,42
0885,CBCA202,36,38,39,49,39,40,40,42
0885,CBCA203,52,45,36,47,51,35,44,42
0885,CBCA204,47,43,42,38,36,52,43,42
0886,CBCA201,23,20,29,27,30,18,25,24
0886,CBCA202,21,29,29,18,26,33,26,24
0886,CBCA203,14,27,25,23,27,28,24,24
0886,CBCA204,25,14,23,27,17,25,22,24
0887,CBCA201,66,69,73,70,74,78,72,73
0887,CBCA202,70,75,80,68,73,64,72,73
0887,CBCA203,78,75,75,82,69,82,77,73
0887,CBCA204,77,72,63,73,67,77,72,73
0888,CBCA201,75,81,82,88,86,72,81,81
0888,CBCA202,81,77,75,82,81,74,78,81
0888,CBCA203,82,90,82,78,76,86,82,81
0888,CBCA204,81,83,82,84,83,79,82,81
0889,CBCA201,68,71,63,72,78,70,70,72
0889,CBCA202,65,68,69,81,78,62,71,72
0889,CBCA203,69,76,61,76,73,81,73,72
0889,CBCA204,69,75,75,80,77,65,74,72
0890,CBCA201,48,64,59,48,52,58,55,56
0890,CBCA202,62,61,65,52,50,56,58,56
0890,CBCA203,55,58,57,51,55,61,56,56
0890,CBCA204,55,54,66,53,44,62,56,56
0891,CBCA201,55,63,65,57,60,62,60,63
0891,CBCA202,67,70,57,57,61,66,63,63
0891,CBCA203,74,68,57,62,66,65,65,63
0891,CBCA204,63,65,55,64,69,70,64,63
0892,CBCA201,29,25,20,18,18,19,22,22
0892,CBCA202,19,16,19,25,25,27,22,22
0892,CBCA203,30,27,20,24,17,27,24,22
0892,CBCA204,17,22,27,24,18,19,21,22
0893,CBCA201,83,77,88,76,80,76,80,80
0893,CBCA202,85,83,80,85,86,78,83,80
0893,CBCA203,87,79,83,77,86,77,82,80
0893,CBCA204,78,76,75,74,72,85,77,80
0894,CBCA201,21,38,24,29,26,35,29,30
0894,CBCA202,32,29,35,27,33,25,30,30
0894,CBCA203,34,25,32,30,33,24,30,30
0894,CBCA204,36,23,38,27,29,31,31,30
0895,CBCA201,88,93,84,83,94,98,90,91
0895,CBCA202,95,97,88,97,91,80,91,91
0895,CBCA203,78,91,93,92,99,90,91,91
0895,CBCA204,94,91,89,83,95,90,90,91
0896,CBCA201,91,82,86,100,91,87,90,87
0896,CBCA202,89,84,80,92,91,96,89,87
0896,CBCA203,79,93,95,84,85,81,86,87
0896,CBCA204,81,84,84,85,85,84,84,87
0897,CBCA201,67,78,72,79,83,83,77,78
0897,CBCA202,77,82,75,85,78,79,79,78
0897,CBCA203,73,84,81,73,71,74,76,78
0897,CBCA204,72,77,79,74,87,79,78,78
0898,CBCA201,77,71,69,74,77,75,74,74
0898,CBCA202,83,71,74,70,68,72,73,74
0898,CBCA203,74,75,77,75,74,77,75,74
0898,CBCA204,71,72,67,71,76,78,73,74
0899,CBCA201,91,83,83,80,81,84,84,84
0899,CBCA202,85,88,81,91,92,80,86,84
0899,CBCA203,84,80,83,81,79,81,81,84
0899,CBCA204,81,89,86,93,87,83,87,84
0900,CBCA201,94,82,86,83,97,91,89,87
0900,CBCA202,92,89,90,87,82,87,88,87
0900,CBCA203,86,81,82,77,85,84,83,87
0900,CBCA204,89,96,83,88,90,86,89,87
0901,CBCA201,18,14,16,22,20,24,19,21
0901,CBCA202,26,20,23,29,21,25,24,21
0901,CBCA203,20,17,23,14,23,19,19,21
0901,CBCA204,22,22,14,18,25,23,21,21
0902,CBCA201,75,74,74,63,78,63,71,71
0902,CBCA202,72,75,62,66,77,77,72,71
0902,CBCA203,75,72,76,78,62,66,72,71
0902,CBCA204,68,72,74,64,63,72,69,71
0903,CBCA201,57,53,48,48,59,54,53,53
0903,CBCA202,46,58,54,48,47,48,50,53
0903,CBCA203,45,61,59,55,54,52,54,53
0903,CBCA204,52,55,56,61,52,60,56,53
0904,CBCA201,62,59,71,70,62,60,64,64
0904,CBCA202,66,72,64,73,70,64,68,64
0904,CBCA203,64,69,63,58,58,57,62,64
0904,CBCA204,73,63,59,62,56,61,62,64
0905,CBCA201,65,57,59,64,55,57,60,61
0905,CBCA202,70,52,68,54,65,60,62,61
0905,CBCA203,63,67,53,64,67,67,64,61
0905,CBCA204,54,63,55,66,56,71,61,61
0906,CBCA201,91,88,77,95,90,80,87,88
0906,CBCA202,91,95,92,84,87,85,89,88
0906,CBCA203,93,89,98,87,88,91,91,88
0906,CBCA204,86,82,83,94,83,88,86,88
0907,CBCA201,67,67,60,62,58,59,62,58
0907,CBCA202,56,59,54,52,62,56,57,58
0907,CBCA203,47,58,57,63,51,64,57,58
0907,CBCA204,65,57,66,47,59,52,58,58
0908,CBCA201,36,25,35,43,40,33,35,36
0908,CBCA202,34,37,35,35,44,28,36,36
0908,CBCA203,38,38,34,31,42,33,36,36
0908,CBCA204,38,34,45,42,36,30,38,36
0909,CBCA201,100,100,99,100,96,100,99,98
0909,CBCA202,97,100,100,96,91,100,97,98
0909,CBCA203,94,94,100,100,96,94,96,98
0909,CBCA204,100,97,100,92,100,97,98,98
0910,CBCA201,88,99,89,94,84,93,91,91
0910,CBCA202,89,92,87,80,90,96,89,91
0910,CBCA203,94,93,90,100,88,92,93,91
0910,CBCA204,94,95,87,96,85,86,91,91
0911,CBCA201,82,79,76,78,85,80,80,81
0911,CBCA202,81,79,81,84,73,72,78,81
0911,CBCA203,90,83,79,86,83,77,83,81
0911,CBCA204,86,72,81,87,82,79,81,81
0912,CBCA201,52,51,59,55,48,69,56,57
0912,CBCA202,55,60,52,51,58,56,55,57
0912,CBCA203,56,59,63,54,54,59,58,57
0912,CBCA204,57,61,57,62,60,67,61,57
0913,CBCA201,59,62,61,53,55,52,57,55
0913,CBCA202,57,43,50,50,56,54,52,55
0913,CBCA203,58,54,50,51,60,52,54,55
0913,CBCA204,64,48,57,48,60,58,56,55
0914,CBCA201,67,61,73,62,74,71,68,68
0914,CBCA202,61,73,67,67,65,68,67,68
0914,CBCA203,69,59,58,72,67,66,65,68
0914,CBCA204,68,78,66,71,78,66,71,68
0915,CBCA201,3,8,11,0,1,15,6,8
0915,CBCA202,9,7,8,0,15,6,8,8
0915,CBCA203,18,15,10,10,0,6,10,8
0915,CBCA204,4,4,6,12,7,12,8,8
0916,CBCA201,52,40,47,51,46,53,48,47
0916,CBCA202,53,45,44,41,52,42,46,47
0916,CBCA203,53,45,47,50,38,47,47,47
0916,CBCA204,48,51,46,49,47,40,47,47
0917,CBCA201,89,89,84,85,93,90,88,91
0917,CBCA202,87,92,81,85,86,89,87,91
0917,CBCA203,95,99,95,91,93,97,95,91
0917,CBCA204,99,82,89,96,92,95,92,91
0918,CBCA201,74,78,85,91,76,79,81,78
0918,CBCA202,72,72,81,75,77,81,76,78
0918,CBCA203,84,78,84,78,88,80,82,78
0918,CBCA204,85,70,74,75,75,70,75,78
0919,CBCA201,58,57,65,60,55,59,59,58
0919,CBCA202,65,54,59,54,48,56,56,58
0919,CBCA203,64,58,59,57,58,67,61,58
0919,CBCA204,57,46,62,52,52,60,55,58
0920,CBCA201,80,100,100,93,93,97,94,91
0920,CBCA202,88,93,82,100,86,86,89,91
0920,CBCA203,83,99,99,83,92,95,92,91
0920,CBCA204,91,93,90,86,83,89,89,91
0921,CBCA201,66,57,52,57,55,49,56,58
0921,CBCA202,66,63,53,54,61,57,59,58
0921,CBCA203,54,66,57,59,57,62,59,58
0921,CBCA204,59,53,59,61,50,57,57,58
0922,CBCA201,88,90,76,73,86,77,82,81
0922,CBCA202,88,74,88,72,91,80,82,81
0922,CBCA203,87,69,72,78,81,84,79,81
0922,CBCA204,75,81,85,79,76,83,80,81
0923,CBCA201,90,90,86,83,77,84,85,85
0923,CBCA202,81,92,92,88,87,87,88,85
0923,CBCA203,78,93,89,85,84,83,85,85
0923,CBCA204,83,85,80,78,75,83,81,85
0924,CBCA201,86,73,75,76,77,87,79,81
0924,CBCA202,75,81,79,90,88,74,81,81
0924,CBCA203,90,73,81,78,74,77,79,81
0924,CBCA204,78,91,91,74,84,88,84,81
0925,CBCA201,69,63,64,62,59,60,63,67
0925,CBCA202,64,74,60,75,66,78,70,67
0925,CBCA203,59,70,59,74,68,78,68,67
0925,CBCA204,71,67,59,76,63,62,66,67
0926,CBCA201,29,29,29,23,30,31,29,28
0926,CBCA202,16,26,29,31,32,31,28,28
0926,CBCA203,16,30,37,19,25,32,27,28
0926,CBCA204,30,37,24,30,35,19,29,28
0927,CBCA201,34,40,35,43,43,40,39,41
0927,CBCA202,46,47,36,47,40,51,45,41
0927,CBCA203,40,35,33,31,48,48,39,41
0927,CBCA204,51,33,52,35,45,40,43,41
0928,CBCA201,47,55,52,58,52,58,54,54
0928,CBCA202,54,48,51,50,55,54,52,54
0928,CBCA203,52,49,50,63,63,63,57,54
0928,CBCA204,56,55,56,52,48,53,53,54
0929,CBCA201,81,77,76,68,79,75,76,71
0929,CBCA202,80,66,72,64,69,73,71,71
0929,CBCA203,70,70,77,63,75,73,71,71
0929,CBCA204,71,66,66,66,72,66,68,71
0930,CBCA201,93,85,88,90,84,89,88,88
0930,CBCA202,86,89,86,83,86,84,86,88
0930,CBCA203,85,95,85,93,85,99,90,88
0930,CBCA204,90,95,85,90,93,83,89,88
0931,CBCA201,64,67,70,72,68,66,68,69
0931,CBCA202,73,76,67,65,71,68,70,69
0931,CBCA203,71,75,76,66,76,61,71,69
0931,CBCA204,70,63,69,76,65,69,69,69
0932,CBCA201,60,59,65,59,55,59,60,61
0932,CBCA202,65,60,57,56,53,72,61,61
0932,CBCA203,55,61,56,61,68,63,61,61
0932,CBCA204,63,62,66,65,62,55,62,61
0933,CBCA201,56,43,50,51,51,58,52,49
0933,CBCA202,40,57,41,57,46,53,49,49
0933,CBCA203,49,52,47,55,41,41,48,49
0933,CBCA204,47,47,53,47,45,46,48,49
0934,CBCA201,68,63,71,63,74,71,68,68
0934,CBCA202,71,67,72,71,63,78,70,68
0934,CBCA203,64,72,59,72,60,73,67,68
0934,CBCA204,73,67,68,70,65,67,68,68
0935,CBCA201,83,87,87,85,84,84,85,81
0935,CBCA202,85,77,90,83,78,82,83,81
0935,CBCA203,77,89,83,79,82,82,82,81
0935,CBCA204,77,73,73,72,80,76,75,81
0936,CBCA201,69,82,70,68,77,70,73,72
0936,CBCA202,69,70,72,69,72,81,72,72
0936,CBCA203,81,74,71,65,77,66,72,72
0936,CBCA204,81,71,74,78,69,61,72,72
0937,CBCA201,81,83,74,84,81,85,81,81
0937,CBCA202,79,80,84,81,85,78,81,81
0937,CBCA203,74,89,85,85,73,84,82,81
0937,CBCA204,79,88,79,84,76,77,81,81
0938,CBCA201,58,59,53,50,53,56,55,56
0938,CBCA202,48,62,54,56,55,66,57,56
0938,CBCA203,44,54,62,58,60,60,56,56
0938,CBCA204,59,60,46,47,65,65,57,56
0939,CBCA201,70,61,62,66,64,62,64,65
0939,CBCA202,71,54,68,65,67,69,66,65
0939,CBCA203,62,62,72,73,58,70,66,65
0939,CBCA204,66,67,64,67,58,70,65,65
0940,CBCA201,86,94,87,91,93,89,90,87
0940,CBCA202,87,86,86,89,80,95,87,87
0940,CBCA203,82,84,80,87,78,97,85,87
0940,CBCA204,86,92,79,89,81,81,85,87
0941,CBCA201,48,41,40,32,37,40,40,43
0941,CBCA202,40,33,46,43,47,39,41,43
0941,CBCA203,45,49,43,40,48,45,45,43
0941,CBCA204,49,45,42,41,44,48,45,43
0942,CBCA201,78,93,85,97,97,83,89,89
0942,CBCA202,77,92,86,92,87,89,87,89
0942,CBCA203,84,83,94,91,89,85,88,89
0942,CBCA204,99,96,93,80,97,86,92,89
0943,CBCA201,95,99,99,97,100,100,98,97
0943,CBCA202,96,89,100,100,100,92,96,97
0943,CBCA203,99,93,100,99,96,95,97,97
0943,CBCA204,100,95,100,100,96,90,97,97
0944,CBCA201,37,41,34,44,38,28,37,37
0944,CBCA202,32,36,38,32,43,36,36,37
0944,CBCA203,40,27,37,38,40,39,37,37
0944,CBCA204,39,30,44,37,40,40,38,37
0945,CBCA201,67,73,66,68,79,79,72,71
0945,CBCA202,62,78,67,71,61,61,67,71
0945,CBCA203,73,66,70,80,66,73,71,71
0945,CBCA204,77,72,71,71,78,71,73,71
0946,CBCA201,95,86,90,82,91,77,87,87
0946,CBCA202,85,80,92,85,92,83,86,87
0946,CBCA203,84,87,93,84,75,93,86,87
0946,CBCA204,95,88,87,80,95,85,88,87
0947,CBCA201,65,68,70,75,70,74,70,72
0947,CBCA202,66,76,70,81,77,73,74,72
0947,CBCA203,67,68,77,69,68,63,69,72
0947,CBCA204,80,71,69,77,71,72,73,72
0948,CBCA201,97,91,88,98,84,85,91,90
0948,CBCA202,99,95,84,83,96,97,92,90
0948,CBCA203,84,85,87,93,94,83,88,90
0948,CBCA204,93,94,88,93,85,93,91,90
0949,CBCA201,64,55,65,51,57,70,60,61
0949,CBCA202,67,68,54,62,70,67,65,61
0949,CBCA203,62,56,61,59,60,52,58,61
0949,CBCA204,60,67,56,59,62,60,61,61
0950,CBCA201,62,47,48,49,50,46,50,50
0950,CBCA202,51,61,44,47,50,49,50,50
0950,CBCA203,49,48,48,58,56,53,52,50
0950,CBCA204,53,48,52,51,42,46,49,50
0951,CBCA201,92,92,100,90,100,90,94,97
0951,CBCA202,97,99,100,94,97,97,97,97
